customer_number,app_install_time,gender,marital_status,date_of_birth,referral_as_source_of_app_install
5121,9/1/18 15:39,MALE,NA,1993-08-17,Not_through_referral
5122,9/29/18 0:56,MALE,NA,1991-07-15,Not_through_referral
5123,8/19/18 18:21,MALE,NA,2018-08-19,Installed_through_referral
5124,8/17/18 6:29,MALE,NA,2018-08-17,Installed_through_referral
5125,8/31/18 18:33,MALE,NA,1997-09-02,Installed_through_referral
5126,9/4/18 12:58,MALE,NA,2002-01-30,Not_through_referral
5127,9/5/18 19:15,FEMALE,NA,1991-09-05,Installed_through_referral
5128,6/5/18 20:35,MALE,NA,1975-04-09,Not_through_referral
5129,6/20/18 11:31,MALE,NA,2018-06-09,Not_through_referral
5130,6/26/18 16:45,MALE,NA,1986-01-27,Not_through_referral
5131,7/5/18 18:11,MALE,NA,1998-01-17,Not_through_referral
5132,8/1/18 22:55,FEMALE,NA,1993-11-21,Installed_through_referral
5133,6/2/18 7:00,MALE,NA,1990-10-19,Not_through_referral
5134,6/8/18 12:14,FEMALE,NA,1999-06-26,Not_through_referral
5135,6/17/18 22:19,MALE,NA,1996-12-21,Not_through_referral
5136,7/1/18 18:03,MALE,NA,1996-01-12,Not_through_referral
5137,7/20/18 17:12,FEMALE,NA,1994-07-20,Installed_through_referral
5138,8/3/18 18:44,MALE,NA,1997-08-11,Installed_through_referral
5139,6/1/18 18:19,MALE,NA,2018-06-01,Not_through_referral
5140,6/15/18 17:38,MALE,NA,2018-06-15,Installed_through_referral
5141,6/29/18 21:56,MALE,NA,1998-01-06,Not_through_referral
5142,7/6/18 19:15,MALE,NA,1993-08-03,Not_through_referral
5143,7/24/18 13:27,MALE,NA,2018-07-24,Not_through_referral
5144,7/24/18 10:34,FEMALE,NA,1977-01-30,Not_through_referral
5145,8/10/18 22:25,MALE,NA,1992-06-17,Installed_through_referral
5146,6/17/18 19:13,MALE,NA,1977-02-27,Not_through_referral
5147,6/20/18 18:42,FEMALE,NA,2018-06-20,Not_through_referral
5148,6/29/18 13:02,MALE,NA,1991-09-01,Not_through_referral
5149,8/3/18 19:15,MALE,NA,1996-05-15,Not_through_referral
5150,6/14/18 13:40,MALE,NA,1994-04-07,Not_through_referral
5151,6/23/18 18:22,MALE,NA,1985-07-21,Not_through_referral
5152,7/12/18 15:52,FEMALE,NA,1993-03-01,Not_through_referral
5153,7/8/18 14:52,MALE,NA,1981-01-01,Not_through_referral
5154,7/2/18 10:29,MALE,NA,1986-05-27,Not_through_referral
5155,7/9/18 4:07,MALE,NA,2000-05-22,Not_through_referral
5156,8/1/18 9:12,MALE,NA,1998-08-04,Not_through_referral
5157,7/25/18 18:37,MALE,NA,2000-05-08,Not_through_referral
5158,8/3/18 18:50,FEMALE,NA,1991-01-03,Installed_through_referral
5159,6/2/18 20:05,FEMALE,NA,2018-06-02,Installed_through_referral
5160,6/15/18 15:46,MALE,NA,2017-09-02,Installed_through_referral
5161,6/18/18 16:18,FEMALE,NA,1994-06-23,Not_through_referral
5162,6/26/18 10:52,MALE,NA,1994-02-06,Not_through_referral
5163,6/27/18 18:22,MALE,NA,2018-06-27,Not_through_referral
5164,7/12/18 18:14,FEMALE,NA,1973-08-15,Not_through_referral
5165,7/14/18 14:39,FEMALE,NA,1997-10-13,Not_through_referral
5166,7/25/18 15:38,MALE,NA,1992-08-10,Not_through_referral
5167,6/3/18 20:50,MALE,NA,2000-06-08,Not_through_referral
5168,6/14/18 10:11,FEMALE,NA,1998-10-10,Not_through_referral
5169,6/22/18 10:44,MALE,NA,1998-09-23,Installed_through_referral
5170,6/25/18 20:56,MALE,NA,1989-12-27,Not_through_referral
5171,6/22/18 21:53,MALE,NA,1985-03-31,Installed_through_referral
5172,7/16/18 19:31,MALE,NA,2017-04-12,Not_through_referral
5173,7/21/18 12:01,MALE,NA,2000-05-01,Not_through_referral
5174,7/17/18 16:25,FEMALE,NA,1999-10-26,Not_through_referral
5175,7/25/18 13:33,FEMALE,NA,1993-04-25,Installed_through_referral
5176,7/29/18 19:48,MALE,NA,2018-07-11,Installed_through_referral
5177,8/12/18 0:39,MALE,NA,1994-11-12,Installed_through_referral
5178,6/4/18 20:53,FEMALE,NA,1982-10-10,Not_through_referral
5179,6/7/18 21:54,FEMALE,NA,1989-07-09,Not_through_referral
5180,6/9/18 13:52,MALE,NA,2018-06-09,Not_through_referral
5181,6/16/18 13:35,MALE,NA,1975-03-02,Not_through_referral
5182,6/28/18 0:38,FEMALE,NA,1996-12-06,Not_through_referral
5183,8/12/18 17:51,FEMALE,NA,2018-08-12,Not_through_referral
5184,6/6/18 16:41,FEMALE,NA,1996-12-16,Not_through_referral
5185,6/8/18 12:07,FEMALE,NA,1986-07-06,Not_through_referral
5186,6/16/18 15:48,FEMALE,NA,1990-04-07,Not_through_referral
5187,6/26/18 19:46,MALE,NA,1995-08-09,Not_through_referral
5188,6/27/18 16:17,MALE,NA,1997-05-29,Not_through_referral
5189,6/25/18 17:24,MALE,NA,1997-09-28,Installed_through_referral
5190,7/17/18 14:16,NA,NA,1900-01-00,Not_through_referral
5191,8/4/18 21:19,MALE,NA,1997-10-12,Not_through_referral
5192,6/16/18 17:39,MALE,NA,1992-09-16,Not_through_referral
5193,7/5/18 18:32,MALE,NA,1995-11-16,Not_through_referral
5194,7/11/18 3:22,MALE,NA,1995-05-29,Not_through_referral
5195,7/19/18 18:45,MALE,NA,2018-07-03,Not_through_referral
5196,8/12/18 17:49,MALE,NA,1990-06-24,Not_through_referral
5197,8/12/18 12:14,FEMALE,NA,1997-01-09,Installed_through_referral
5198,8/24/18 13:53,MALE,NA,1997-10-16,Not_through_referral
5199,9/3/18 19:55,MALE,NA,1986-09-15,Not_through_referral
5200,9/14/18 17:08,FEMALE,NA,1998-04-25,Not_through_referral
5201,8/18/18 8:22,MALE,NA,1998-02-10,Not_through_referral
5202,8/26/18 18:02,FEMALE,NA,1994-10-24,Not_through_referral
5203,9/9/18 10:56,MALE,NA,1990-06-30,Not_through_referral
5204,9/22/18 18:48,FEMALE,NA,1995-09-28,Not_through_referral
5205,9/27/18 17:01,FEMALE,NA,1999-12-26,Installed_through_referral
5206,8/19/18 17:25,MALE,NA,1982-10-16,Not_through_referral
5207,9/5/18 19:25,MALE,NA,1986-02-28,Not_through_referral
5208,9/2/18 20:13,FEMALE,NA,2017-02-17,Not_through_referral
5209,8/17/18 0:15,MALE,NA,1991-08-11,Not_through_referral
5210,8/20/18 23:55,NA,NA,1900-01-00,Not_through_referral
5211,9/12/18 21:48,MALE,NA,2000-05-10,Not_through_referral
5212,8/16/18 14:03,MALE,NA,2000-09-09,Installed_through_referral
5213,8/18/18 22:15,MALE,NA,1991-06-09,Not_through_referral
5214,9/6/18 13:54,MALE,NA,1993-10-06,Installed_through_referral
5215,9/17/18 10:24,MALE,NA,2018-06-18,Not_through_referral
5216,9/19/18 16:10,FEMALE,NA,2017-04-30,Not_through_referral
5217,9/15/18 18:39,MALE,NA,1999-01-26,Not_through_referral
5218,9/15/18 17:38,MALE,NA,1985-11-02,Not_through_referral
5219,8/15/18 10:32,MALE,NA,1996-08-15,Installed_through_referral
5220,8/24/18 10:58,MALE,NA,2018-08-15,Not_through_referral
5221,8/17/18 19:48,MALE,NA,1998-06-23,Installed_through_referral
5222,9/1/18 21:14,MALE,NA,2000-08-19,Not_through_referral
5223,9/20/18 12:38,MALE,NA,1982-01-08,Not_through_referral
5224,9/13/18 14:19,MALE,NA,2001-09-12,Not_through_referral
5225,8/24/18 14:30,FEMALE,NA,1995-04-09,Not_through_referral
5226,8/15/18 12:54,MALE,NA,1978-02-07,Not_through_referral
5227,8/24/18 18:46,MALE,NA,1992-07-17,Not_through_referral
5228,8/24/18 9:39,MALE,NA,1993-11-21,Not_through_referral
5229,9/26/18 10:45,NA,NA,1900-01-00,Not_through_referral
5230,6/8/18 14:51,FEMALE,NA,1992-10-05,Not_through_referral
5231,6/30/18 7:51,MALE,NA,2018-02-16,Not_through_referral
5232,7/4/18 22:50,MALE,NA,1996-07-26,Not_through_referral
5233,8/3/18 9:41,MALE,NA,1996-08-03,Not_through_referral
5234,8/10/18 18:55,FEMALE,NA,2018-08-11,Not_through_referral
5235,6/7/18 18:55,MALE,NA,1996-01-21,Not_through_referral
5236,6/11/18 23:27,MALE,NA,2018-02-10,Not_through_referral
5237,6/11/18 14:20,MALE,NA,1999-09-02,Installed_through_referral
5238,6/14/18 13:17,MALE,NA,1982-01-02,Installed_through_referral
5239,7/5/18 13:59,MALE,NA,1990-07-02,Not_through_referral
5240,7/2/18 13:20,MALE,NA,2000-06-05,Installed_through_referral
5241,7/3/18 12:56,MALE,NA,1993-03-03,Not_through_referral
5242,7/27/18 12:01,MALE,NA,1983-07-01,Installed_through_referral
5243,6/5/18 7:40,MALE,NA,1998-12-14,Not_through_referral
5244,6/10/18 19:15,MALE,NA,1991-05-25,Not_through_referral
5245,6/9/18 11:35,MALE,NA,1966-06-20,Not_through_referral
5246,6/17/18 21:09,MALE,NA,2016-11-08,Not_through_referral
5247,6/17/18 22:03,MALE,NA,1998-04-10,Not_through_referral
5248,6/30/18 12:42,MALE,NA,2015-02-07,Installed_through_referral
5249,6/26/18 2:19,MALE,NA,1998-06-16,Not_through_referral
5250,6/22/18 12:52,NA,NA,1900-01-00,Not_through_referral
5251,7/5/18 13:11,MALE,NA,1998-12-22,Not_through_referral
5252,7/7/18 14:20,MALE,NA,1995-05-12,Installed_through_referral
5253,8/9/18 18:25,MALE,NA,1997-02-07,Not_through_referral
5254,8/11/18 19:19,MALE,NA,1998-05-21,Not_through_referral
5255,6/1/18 11:00,MALE,NA,2003-07-10,Not_through_referral
5256,6/20/18 15:05,MALE,NA,1994-09-15,Installed_through_referral
5257,6/28/18 18:42,MALE,NA,1995-09-06,Not_through_referral
5258,6/22/18 23:50,FEMALE,NA,1992-05-19,Not_through_referral
5259,6/28/18 14:53,MALE,NA,2018-06-28,Not_through_referral
5260,7/13/18 19:57,MALE,NA,2018-07-13,Installed_through_referral
5261,7/16/18 18:35,MALE,NA,1997-03-30,Not_through_referral
5262,7/12/18 21:17,MALE,NA,1996-07-22,Not_through_referral
5263,8/11/18 18:38,MALE,NA,2018-08-11,Not_through_referral
5264,6/4/18 14:01,MALE,NA,1994-03-07,Not_through_referral
5265,6/13/18 13:54,FEMALE,NA,2000-06-13,Installed_through_referral
5266,6/13/18 8:51,MALE,NA,1998-08-22,Not_through_referral
5267,6/13/18 10:14,FEMALE,NA,1992-06-13,Not_through_referral
5268,6/20/18 22:32,MALE,NA,1999-07-04,Not_through_referral
5269,6/23/18 11:52,MALE,NA,1982-02-25,Not_through_referral
5270,6/23/18 21:36,FEMALE,NA,1994-01-29,Not_through_referral
5271,7/8/18 8:09,MALE,NA,1975-03-03,Not_through_referral
5272,7/3/18 10:04,MALE,NA,1999-06-21,Installed_through_referral
5273,7/21/18 20:46,MALE,NA,2018-07-21,Not_through_referral
5274,8/3/18 14:11,FEMALE,NA,1993-07-07,Installed_through_referral
5275,8/12/18 11:13,FEMALE,NA,1999-07-01,Not_through_referral
5276,6/3/18 1:59,FEMALE,NA,1992-12-16,Installed_through_referral
5277,6/8/18 16:28,FEMALE,NA,1994-09-15,Not_through_referral
5278,6/3/18 20:46,MALE,NA,2018-06-03,Not_through_referral
5279,6/29/18 18:09,MALE,NA,1958-12-10,Not_through_referral
5280,6/23/18 14:59,MALE,NA,1985-10-02,Not_through_referral
5281,7/5/18 17:56,MALE,NA,1997-05-15,Not_through_referral
5282,7/4/18 12:26,MALE,NA,1995-07-29,Installed_through_referral
5283,8/12/18 18:06,MALE,NA,1997-02-28,Not_through_referral
5284,8/5/18 10:56,MALE,NA,1993-07-27,Not_through_referral
5285,8/4/18 18:17,FEMALE,NA,1991-04-06,Not_through_referral
5286,6/25/18 12:29,FEMALE,NA,2017-10-29,Not_through_referral
5287,7/1/18 4:27,MALE,NA,1982-07-12,Not_through_referral
5288,7/12/18 19:22,MALE,NA,1993-10-15,Not_through_referral
5289,8/12/18 15:17,MALE,NA,1994-10-31,Not_through_referral
5290,7/1/18 9:11,MALE,NA,1995-10-22,Installed_through_referral
5291,6/22/18 17:01,FEMALE,NA,1999-03-08,Not_through_referral
5292,7/23/18 16:51,MALE,NA,1982-06-01,Not_through_referral
5293,7/29/18 11:04,MALE,NA,1993-03-12,Not_through_referral
5294,6/5/18 18:12,MALE,NA,1986-09-18,Not_through_referral
5295,6/12/18 15:20,FEMALE,NA,2018-06-12,Installed_through_referral
5296,6/20/18 15:10,MALE,NA,1987-11-30,Not_through_referral
5297,6/23/18 15:42,MALE,NA,1990-08-11,Installed_through_referral
5298,7/10/18 15:59,MALE,NA,1994-07-10,Installed_through_referral
5299,7/22/18 12:57,MALE,NA,2018-07-22,Installed_through_referral
5300,7/14/18 19:08,MALE,NA,2018-07-14,Not_through_referral
5301,6/3/18 17:57,MALE,NA,1955-08-12,Installed_through_referral
5302,6/19/18 17:22,MALE,NA,2018-06-19,Installed_through_referral
5303,6/13/18 14:22,FEMALE,NA,1998-07-22,Not_through_referral
5304,7/11/18 8:01,MALE,NA,1999-07-22,Not_through_referral
5305,7/3/18 13:11,MALE,NA,1980-11-22,Not_through_referral
5306,7/12/18 16:17,MALE,NA,2018-07-12,Installed_through_referral
5307,8/2/18 18:20,MALE,NA,1999-10-13,Not_through_referral
5308,8/13/18 22:48,MALE,NA,1996-08-13,Not_through_referral
5309,9/4/18 17:29,FEMALE,NA,1995-03-05,Not_through_referral
5310,9/8/18 15:59,FEMALE,NA,1990-11-23,Not_through_referral
5311,9/21/18 16:48,MALE,NA,2018-09-21,Installed_through_referral
5312,9/29/18 20:47,FEMALE,NA,1988-10-02,Not_through_referral
5313,8/19/18 17:06,MALE,NA,1972-11-01,Not_through_referral
5314,8/19/18 13:31,MALE,NA,1984-11-29,Installed_through_referral
5315,8/26/18 11:55,FEMALE,NA,1985-08-21,Installed_through_referral
5316,8/27/18 19:58,MALE,NA,1998-09-26,Not_through_referral
5317,9/5/18 20:08,MALE,NA,1993-09-26,Not_through_referral
5318,9/13/18 21:46,MALE,NA,2018-09-13,Installed_through_referral
5319,8/17/18 23:37,MALE,NA,2000-08-18,Not_through_referral
5320,8/14/18 22:49,FEMALE,NA,1996-09-17,Not_through_referral
5321,8/26/18 17:07,FEMALE,NA,1999-11-03,Not_through_referral
5322,9/16/18 15:48,MALE,NA,1999-11-09,Not_through_referral
5323,9/27/18 12:12,FEMALE,NA,1987-07-20,Installed_through_referral
5324,8/17/18 0:27,MALE,NA,2015-11-17,Not_through_referral
5325,8/15/18 22:35,MALE,NA,1986-04-14,Not_through_referral
5326,9/1/18 16:31,MALE,NA,1995-03-25,Not_through_referral
5327,9/1/18 17:17,MALE,NA,1996-09-01,Not_through_referral
5328,9/22/18 22:16,MALE,NA,1992-03-24,Not_through_referral
5329,9/11/18 14:47,MALE,NA,2000-06-20,Not_through_referral
5330,9/23/18 2:43,FEMALE,NA,1996-06-08,Not_through_referral
5331,8/16/18 16:46,MALE,NA,2018-08-16,Installed_through_referral
5332,8/29/18 0:40,MALE,NA,1986-11-15,Installed_through_referral
5333,9/1/18 21:40,MALE,NA,1985-08-05,Installed_through_referral
5334,9/1/18 18:32,MALE,NA,1999-07-29,Not_through_referral
5335,9/21/18 11:39,MALE,NA,1994-06-07,Installed_through_referral
5336,9/13/18 11:21,MALE,NA,1993-09-30,Not_through_referral
5337,8/29/18 10:49,FEMALE,NA,1996-07-25,Installed_through_referral
5338,6/8/18 21:52,MALE,NA,1987-06-09,Not_through_referral
5339,6/14/18 14:42,FEMALE,NA,1983-02-05,Not_through_referral
5340,6/13/18 12:11,MALE,NA,2018-06-13,Not_through_referral
5341,6/24/18 17:17,FEMALE,NA,1994-12-28,Not_through_referral
5342,6/22/18 15:06,MALE,NA,1989-01-01,Not_through_referral
5343,7/2/18 14:57,MALE,NA,2018-02-03,Not_through_referral
5344,7/11/18 0:34,MALE,NA,1986-05-10,Not_through_referral
5345,7/19/18 16:30,FEMALE,NA,2000-06-22,Not_through_referral
5346,7/24/18 16:48,MALE,NA,1981-07-01,Not_through_referral
5347,7/26/18 13:01,MALE,NA,1961-09-19,Not_through_referral
5348,8/6/18 12:20,FEMALE,NA,1994-08-06,Not_through_referral
5349,6/1/18 10:55,MALE,NA,2018-08-19,Not_through_referral
5350,6/8/18 15:54,MALE,NA,1992-01-26,Not_through_referral
5351,6/19/18 10:58,MALE,NA,1992-05-18,Not_through_referral
5352,6/26/18 21:41,MALE,NA,1975-10-20,Not_through_referral
5353,6/28/18 10:55,MALE,NA,1998-06-04,Not_through_referral
5354,6/30/18 16:43,MALE,NA,1991-02-06,Not_through_referral
5355,7/17/18 15:47,MALE,NA,1996-07-13,Not_through_referral
5356,7/22/18 18:30,FEMALE,NA,1987-08-08,Not_through_referral
5357,7/27/18 21:57,MALE,NA,1990-07-31,Installed_through_referral
5358,8/6/18 17:09,MALE,NA,1988-12-19,Not_through_referral
5359,8/8/18 9:10,MALE,NA,1997-07-31,Not_through_referral
5360,6/9/18 12:09,FEMALE,NA,2018-06-09,Not_through_referral
5361,6/17/18 0:28,MALE,NA,2018-03-30,Not_through_referral
5362,7/9/18 12:15,MALE,NA,1995-11-11,Not_through_referral
5363,7/2/18 13:16,MALE,NA,2018-07-02,Not_through_referral
5364,7/18/18 13:18,MALE,NA,2018-07-18,Installed_through_referral
5365,7/26/18 12:14,MALE,NA,2018-07-26,Installed_through_referral
5366,8/13/18 16:40,MALE,NA,1978-11-04,Not_through_referral
5367,8/14/18 16:14,MALE,NA,1996-01-10,Not_through_referral
5368,8/6/18 13:54,MALE,NA,2018-08-06,Installed_through_referral
5369,6/10/18 13:39,MALE,NA,1996-08-10,Not_through_referral
5370,6/6/18 1:33,MALE,NA,1995-10-30,Not_through_referral
5371,6/9/18 23:41,MALE,NA,2018-06-09,Not_through_referral
5372,6/8/18 12:39,MALE,NA,1997-01-09,Not_through_referral
5373,6/13/18 16:18,MALE,NA,1996-06-29,Not_through_referral
5374,7/20/18 12:27,MALE,NA,1998-11-23,Not_through_referral
5375,7/14/18 19:41,FEMALE,NA,1998-01-01,Not_through_referral
5376,8/1/18 9:49,MALE,NA,2018-08-01,Installed_through_referral
5377,6/1/18 20:45,MALE,NA,1996-01-01,Not_through_referral
5378,6/7/18 14:26,MALE,NA,1994-06-09,Not_through_referral
5379,6/7/18 12:04,FEMALE,NA,2018-06-07,Installed_through_referral
5380,6/21/18 2:55,MALE,NA,2018-09-05,Not_through_referral
5381,6/20/18 13:18,MALE,NA,1995-06-03,Installed_through_referral
5382,6/16/18 4:20,MALE,NA,1987-09-18,Not_through_referral
5383,6/16/18 22:48,MALE,NA,1996-07-25,Not_through_referral
5384,6/24/18 14:53,MALE,NA,1994-06-26,Not_through_referral
5385,6/23/18 18:15,MALE,NA,2018-06-23,Not_through_referral
5386,7/11/18 8:05,FEMALE,NA,1997-09-12,Installed_through_referral
5387,7/15/18 20:00,MALE,NA,1981-09-18,Not_through_referral
5388,7/29/18 20:31,MALE,NA,2018-07-29,Installed_through_referral
5389,8/10/18 15:56,MALE,NA,1994-12-24,Not_through_referral
5390,6/2/18 13:49,FEMALE,NA,1998-09-02,Installed_through_referral
5391,6/9/18 20:17,MALE,NA,1989-07-12,Not_through_referral
5392,6/6/18 15:25,MALE,NA,1996-06-06,Not_through_referral
5393,6/8/18 15:02,FEMALE,NA,1984-04-14,Installed_through_referral
5394,6/17/18 20:49,MALE,NA,1978-03-07,Not_through_referral
5395,7/10/18 16:33,FEMALE,NA,2010-01-05,Not_through_referral
5396,7/8/18 15:05,MALE,NA,1997-06-12,Not_through_referral
5397,7/1/18 18:27,MALE,NA,1997-05-06,Installed_through_referral
5398,6/12/18 20:08,MALE,NA,2018-06-12,Not_through_referral
5399,6/10/18 20:58,MALE,NA,2018-06-10,Installed_through_referral
5400,7/11/18 18:37,FEMALE,NA,2003-06-08,Not_through_referral
5401,7/30/18 11:18,MALE,NA,1993-12-07,Not_through_referral
5402,7/29/18 23:08,MALE,NA,1994-04-11,Not_through_referral
5403,7/31/18 20:44,FEMALE,NA,1995-12-14,Not_through_referral
5404,7/23/18 12:33,MALE,NA,2018-07-23,Not_through_referral
5405,6/3/18 7:22,FEMALE,NA,1995-05-12,Not_through_referral
5406,6/9/18 13:31,FEMALE,NA,1989-07-20,Not_through_referral
5407,7/4/18 22:12,MALE,NA,1993-11-22,Not_through_referral
5408,7/16/18 17:46,FEMALE,NA,1996-12-06,Installed_through_referral
5409,7/15/18 0:03,MALE,NA,1998-08-04,Not_through_referral
5410,7/23/18 18:15,FEMALE,NA,1996-04-04,Not_through_referral
5411,8/2/18 14:19,FEMALE,NA,2018-08-02,Not_through_referral
5412,8/8/18 18:14,MALE,NA,1997-04-27,Not_through_referral
5413,8/5/18 16:37,MALE,NA,1992-11-06,Not_through_referral
5414,6/7/18 15:21,MALE,NA,1990-06-06,Not_through_referral
5415,6/5/18 16:21,MALE,NA,2018-06-05,Not_through_referral
5416,6/19/18 21:16,MALE,NA,2002-01-12,Not_through_referral
5417,6/14/18 22:22,FEMALE,NA,2018-06-14,Not_through_referral
5418,6/29/18 15:16,MALE,NA,1998-08-14,Not_through_referral
5419,7/22/18 11:33,MALE,NA,1987-03-05,Not_through_referral
5420,7/16/18 21:28,FEMALE,NA,1988-12-31,Not_through_referral
5421,6/18/18 16:33,FEMALE,NA,1990-06-18,Not_through_referral
5422,6/21/18 11:29,MALE,NA,1992-08-15,Not_through_referral
5423,6/27/18 15:13,MALE,NA,2018-06-27,Installed_through_referral
5424,7/13/18 15:01,MALE,NA,2018-07-13,Not_through_referral
5425,8/2/18 12:13,FEMALE,NA,1986-12-07,Not_through_referral
5426,8/11/18 20:57,MALE,NA,1986-10-31,Not_through_referral
5427,8/7/18 23:15,MALE,NA,2001-08-10,Not_through_referral
5428,8/9/18 16:20,MALE,NA,1993-08-25,Not_through_referral
5429,8/18/18 18:26,MALE,NA,1996-05-27,Not_through_referral
5430,8/26/18 11:55,MALE,NA,1992-03-20,Not_through_referral
5431,8/18/18 20:38,MALE,NA,1998-06-02,Not_through_referral
5432,8/31/18 14:52,NA,NA,1900-01-00,Not_through_referral
5433,9/12/18 12:22,MALE,NA,2000-01-15,Not_through_referral
5434,8/22/18 23:02,NA,NA,1900-01-00,Not_through_referral
5435,9/5/18 17:01,MALE,NA,1996-06-01,Not_through_referral
5436,9/4/18 9:48,MALE,NA,1998-12-24,Not_through_referral
5437,8/25/18 8:46,MALE,NA,2018-07-24,Not_through_referral
5438,8/29/18 11:01,MALE,NA,1997-09-16,Not_through_referral
5439,9/14/18 18:05,MALE,NA,2018-09-09,Not_through_referral
5440,9/14/18 13:38,MALE,NA,1997-10-05,Installed_through_referral
5441,9/8/18 19:27,FEMALE,NA,2001-02-09,Installed_through_referral
5442,9/19/18 11:17,MALE,NA,1995-04-14,Installed_through_referral
5443,9/5/18 4:57,MALE,NA,1999-09-25,Not_through_referral
5444,8/31/18 18:12,MALE,NA,2018-03-10,Not_through_referral
5445,9/8/18 12:14,FEMALE,NA,1999-08-23,Installed_through_referral
5446,8/31/18 20:05,FEMALE,NA,1992-06-20,Not_through_referral
5447,8/25/18 20:42,MALE,NA,1993-08-25,Not_through_referral
5448,9/18/18 12:48,MALE,NA,1996-09-19,Not_through_referral
5449,9/6/18 15:59,MALE,NA,1985-10-20,Not_through_referral
5450,8/22/18 11:24,MALE,NA,1999-12-05,Not_through_referral
5451,8/22/18 15:29,FEMALE,NA,2018-02-25,Not_through_referral
5452,9/3/18 21:07,MALE,NA,2018-09-03,Not_through_referral
5453,8/28/18 23:21,MALE,NA,1999-10-31,Not_through_referral
5454,9/7/18 22:02,MALE,NA,1996-09-01,Installed_through_referral
5455,6/11/18 10:04,MALE,NA,2001-12-10,Not_through_referral
5456,6/7/18 18:14,FEMALE,NA,2018-05-27,Not_through_referral
5457,6/6/18 9:58,MALE,NA,1986-06-06,Not_through_referral
5458,6/17/18 11:49,FEMALE,NA,2011-05-08,Not_through_referral
5459,6/16/18 13:42,MALE,NA,1992-11-04,Not_through_referral
5460,6/13/18 14:25,FEMALE,NA,2018-05-07,Not_through_referral
5461,6/21/18 16:44,MALE,NA,1986-12-12,Not_through_referral
5462,6/26/18 15:49,MALE,NA,2018-05-16,Not_through_referral
